,,,,,,,,,,,,
,1954,Central Guide-Beam,Shell Game,Philip K. Dick,A kind of signal that demonstrates the best possible path to a destination in space and even provides motive power.,No,N/A,Vehicle guidance,N/A,Fictional concept,Bits,
,1954,Temporal Paradox,The Toy,Brian Berry,The paradoxical idea that making changes in the past results in changes in the present.,No,N/A,Time travel paradox,N/A,Hypothetical concept,Bits,
,1954,Metal Insects,The Invincible,Stanislaw Lem,Small autonomous flying winged robots.,No,N/A,Robotic insects,N/A,Fictional concept,Atoms,
,1954,Maid-Robot,The Midas Plague,Frederik Pohl,A mechanical automaton does the work of a lady's maid.,No,N/A,Domestic robot,N/A,Fictional concept,Atoms,
,1954,Plastirobe,Sales Pitch,Philip K. Dick,A dress that varies in opacity by distance.,No,N/A,Smart clothing,N/A,Fictional concept,Atoms,
,1954,Visual Ad,Sales Pitch,Philip K. Dick,An advertisement that forces its way directly into the brain of the viewer.,No,N/A,Neural advertising,N/A,Fictional concept,Bits,
,1954,Commute Ship,Sales Pitch,Philip K. Dick,Spacecraft used for traversing daily grind between Earth and the planet you work on.,No,N/A,Interplanetary transit,N/A,Fictional concept,Atoms,
,1954,Sales Robot (Robot Salesman),Sales Pitch,Philip K. Dick,"Fully automated robots giving untiring, incessant sales pitches to customers.",No,N/A,Sales bot,N/A,Fictional concept,Atoms,
,1961,Precipitrons,The Beat Cluster,Fritz Leiber,Filtration system to remove dust and other particulates from the atmosphere in space stations.,Yes,Industry,Air filters,1920s,Removing particulates,Bits,
,1954,Time Quake,Breakfast at Twilight,Philip K. Dick,Too much energy applied to a time-fault may have started this.,No,N/A,Time disruption,N/A,Fictional concept,Bits,
,1954,One-Way Passage,The Houses of Iszm,Jack Vance,A different way to assure permanent egress.,No,N/A,Execution method,N/A,Fictional concept,Bits,
,1954,Cephaloscope,The Houses of Iszm,Jack Vance,A device used to detect lying.,No,N/A,Lie detector,N/A,Fictional concept,Bits,
,1961,Transmit Camera,Four-Day Planet,H. Beam Piper,A camera that both takes pictures and uploads it directly to a news station.,Yes,Newsgathering,Live streaming,2000s,Broadcasting video,Bits,
,1954,Inorganic Evolution,The Invincible,Stanislaw Lem,"A process by which robots could alter their own structure, or the ways that they interact with other robots, to adapt to a changing world.",No,N/A,Robotic evolution,N/A,Fictional concept,Bits,
,1954,Gravity neutralizing paint,Last of the Masters,Philip K. Dick,Paint or coating that neutralized the effects of gravity on whatever it was painted on.,No,N/A,Anti-gravity coating,N/A,Fictional concept,Atoms,
,1961,Waterbed (Hydraulic Bed),Stranger in a Strange Land,Robert Heinlein,A bed that uses water instead of springs and stuffing.,Yes,Furniture companies,Waterbeds,1960s,Fluid-filled mattress,Atoms,
,1961,Opton,Return from the Stars,Stanislaw Lem,"Very early description of an electronic book, with storage media.",Yes,Consumer electronics,E-readers,1990s,Electronic books,Bits,
,1954,House Trees,The Houses of Iszm,Jack Vance,Living trees grown as houses; large hollow pods serve as living spaces.,No,N/A,Organic architecture,N/A,Fictional concept,Atoms,
,1954,Mechanical Tune-Maker,Last of the Masters,Philip K. Dick,An electromechanical device that created unique music.,No,N/A,Algorithmic music,N/A,Fictional concept,Bits,
,1954,Robot Cab Driver,A Present for Pat,Philip K. Dick,You think you have problems? Robots have the worst problems of anyone.,No,N/A,Autonomous taxi,N/A,Fictional concept,Bits,
,1961,Stereo Tank,Stranger in a Strange Land,Robert Heinlein,A receiver for three-dimensional televised images.,Yes,Consumer electronics,3D displays,2010s,Stereoscopic 3D video,Bits,
,1954,Anti-Gerasone,Tomorrow and Tomorrow and Tomorrow,"Kurt Vonnegut, Jr.",Cheap immortality comes to your neighborhood convenience store.,No,N/A,Longevity drug,N/A,Fictional concept,Atoms,
,1954,Sceneshifter,Last of the Masters,Philip K. Dick,An automated display device that produced random pictorial presentations.,No,N/A,Random image display,N/A,Fictional concept,Bits,
,1954,Histo-Research,The Meddler,Philip K. Dick,Historical research using a time machine.,No,N/A,Time viewing,N/A,Fictional concept,Bits,
,1954,Synapsis-Coils,Last of the Masters,Philip K. Dick,Human-like storage for computers.,No,N/A,Computer storage,N/A,Fictional concept,Atoms,
,1954,Tanglefoot Field,The Star Beast,Robert Heinlein,A force field that would not harm but merely entangle and stop anyone (or anything) caught in it.,No,N/A,Restraining force field,N/A,Fictional concept,Bits,
,1961,Teleprinter,Four-Day Planet,H. Beam Piper,A device that printed out a copy of today's newspaper.,Yes,Office equipment,Teleprinters,1920s,Early text communication,Bits,
,1954,Universal Dictionary,The Star Beast,Robert Heinlein,A machine that provided references to anything known.,No,N/A,Encyclopedic knowledge,N/A,Fictional concept,Bits,
,1954,Copter Harness,The Star Beast,Robert Heinlein,A single person flying machine.,No,N/A,Personal VTOL aircraft,N/A,Fictional concept,Atoms,
,1954,Mecho-Clothing,Last of the Masters,Philip K. Dick,Apparel created entirely by machines.,No,N/A,Robot-made clothing,N/A,Fictional concept,Atoms,
,1954,Mechanical Bride,The Mechanical Bride,Fritz Leiber,A perfect robotic replica of a woman.,No,N/A,Fembot,N/A,Fictional concept,Atoms,
,1954,Feeler-Planes,The Houses of Iszm,Jack Vance,Special sensors that make extremely detailed three-dimensional models.,No,N/A,Sensing drones,N/A,Fictional concept,Atoms,
,1954,Compassion Circuit,Compassion Circuit,John Wyndham,A special robotic component that allows the robot to weigh harm and benefit in carrying out commands.,No,N/A,Safeguarding AI,N/A,Fictional concept,Bits,
,1954,Radiant Shield,The Houses of Iszm,Jack Vance,A device that would effectively prevent an implanted radiant from being detected or read.,No,N/A,Tracking blocker,N/A,Fictional concept,Bits,
,1954,Sentry Trees,The Houses of Iszm,Jack Vance,A set of trees that will allow only those with the safe signal to pass.,No,N/A,Security system,N/A,Fictional concept,Atoms,
,1962,Carniculture Vat,Space Viking,H. Beam Piper,Technology to grow meat sans animal.,Yes,Scientists,Product,2013,Real cultured meat,Atoms,
,1954,Tri-Type Record,The Houses of Iszm,Jack Vance,"A printed card that stores information about a person, including a perfect three-dimensional representation.",No,N/A,Identification record,N/A,Fictional concept,Bits,
,1962,Diamagnetic Levitation,The Currents of Space,Isaac Asimov,Levitation accomplished using magnetic field's interference with the motion of electrons orbiting the atoms or molecules of a material.,Yes,Engineers,Prototype,20th century,Real diamagnetic levitation,Atoms,
,1954,Radiant,The Houses of Iszm,Jack Vance,"A chip that is injected into the shoulder, providing positioning and information about the subject.",No,N/A,Tracking implant,N/A,Fictional concept,Atoms,
,1954,Boat-Tree,The Houses of Iszm,Jack Vance,"A tree, the pods of which can be grown as boats.",No,N/A,Organic product,N/A,Fictional concept,Atoms,
,1954,Spacelanes Traffic Jam,Sales Pitch,Philip K. Dick,Fanciful description of commuters in space.,No,N/A,Space congestion,N/A,Fictional concept,Bits,
,1962,Rat-Robot,Anything You Can Do,Gordon Randall Garrett,A small remotely-operated surveillance robot.,Yes,Engineers,Prototype,1970s,Early teleoperated robot,Atoms,
,1962,Delivery Robot,Podkayne of Mars,Robert Heinlein,A small autonomous device that will bring goods directly to a person or place.,Yes,Engineers,Product,2010s,Real delivery robots,Atoms,
,1954,Relay,Souvenir,Philip K. Dick,A central information system used to coordinate all of human culture and technology.,No,N/A,Information network,N/A,Fictional concept,Bits,
,1962,Luminescent Vial,The Dragon Masters,Jack Vance,A glass tube full of luminescent algae; used to provide some measure of light underground.,Yes,Engineers,Product,20th century,Real bioluminescence,Atoms,
,1954,Robot Guard,The Turning Wheel,Philip K. Dick,Very early reference to a guard robot.,No,N/A,Security robot,N/A,Fictional concept,Atoms,
,1962,Cataclysmite,Little Fuzzy,H. Beam Piper,A high explosive.,Yes,Military,Product,20th century,Fictional explosive,Atoms,
,1962,Veridicator,Little Fuzzy,H. Beam Piper,A device that measured physiologic responses (biometric data) and translated it to a set of colors that unerringly reported whether or not the measured person was telling the truth.,Yes,Engineers,Prototype,2010s,Real lie detection tech,Bits,
,1954,Robot Farmer,The Turning Wheel,Philip K. Dick,A humanoid robot used for agriculture.,No,N/A,Farming robot,N/A,Fictional concept,Atoms,
,1954,Mother-Scanner,The Turning Wheel,Philip K. Dick,A device that can see your future through your next birth.,No,N/A,Reincarnation viewer,N/A,Fictional concept,Bits,
,1954,Human Quarter,James P. Crow,Philip K. Dick,"A ghetto for human beings; in this case, in a world of robots.",No,N/A,Segregated district,N/A,Dystopian concept,Atoms,
,1954,The Dip,The Meddler,Philip K. Dick,A device that randomly dredges up things from the past... or the future.,No,N/A,Time scanner,N/A,Fictional concept,Bits,
,1954,Roboscribe,End as a Robot,Richard Marsten,A robotic writer of hard-bitten detective yarns.,No,N/A,Writing bot,N/A,Fictional concept,Bits,
,1962,Serving Robot,Space Viking,H. Beam Piper,A non-humanoid robot designed to serve.,Yes,Engineers,Product,2010s,Real serving robots,Atoms,
,1954,Public Vehicle Tube,The Houses of Iszm,Jack Vance,Underground transportation tubes.,No,N/A,Public transit tunnels,N/A,Fictional concept,Atoms,
,1954,Micro-Android (Micro-Robot),Dawn of the Demigods,Raymond Z. Gallun,An extremely tiny robot or nanobot.,No,N/A,Microrobot,N/A,Fictional concept,Atoms,
,1954,Automatic Companion Robot,The Midas Plague,Frederik Pohl,A robotic replacement for a pet or friend.,No,N/A,Companion bot,N/A,Fictional concept,Atoms,
,1954,Thought Pattern Divination,The Houses of Iszm,Jack Vance,Attempting to construct the thoughts of a person by imitating their actions.,No,N/A,Mind reading,N/A,Fictional concept,Bits,
,1963,Alcohol-Sensing System,The Game Players of Titan,Philip K. Dick,"A vehicle subsystem that detected alcohol use in the driver, and then took control of the car away from the driver.",Yes,Engineers,Product,2000s,Real driver monitoring,Bits,
,1963,Rabbit-Paper,The Game Players of Titan,Philip K. Dick,A paper pregnancy test that showed immediate results.,Yes,Scientists,Product,1970s,Early home tests,Atoms,
,1954,Airmakers,The Big Rain,Poul Anderson,Machine to create breathable air from the constituent materials on an alien planet.,No,N/A,Atmosphere generation,N/A,Fictional concept,Atoms,
,1954,Hopper,Lucky Starr and the Oceans of Venus,Isaac Asimov,A vehicle with a single leg and rotors to enhance 'hang time.',No,N/A,Fictional vehicle,N/A,Fictional concept,Atoms,
,1954,One-Man Car,The Houses of Iszm,Jack Vance,A small transport vehicle.,No,N/A,Personal vehicle,N/A,Fictional concept,Atoms,
,1963,Tattletale,The Game Players of Titan,Philip K. Dick,"A device is attached to a criminal suspect, ensuring that his whereabouts are always known.",Yes,Government,Product,2000s,Real offender monitoring,Bits,
,1963,Rifle Range (Virtual Shooting Range),Way Station,Clifford Simak,Virtual skeet shooting gallery with clay pigeon traps created by aliens.,Yes,Engineers,Prototype,2010s,Real VR shooting ranges,Bits,
,1954,Pod-Chair,The Houses of Iszm,Jack Vance,"A living chair, grown by the Iszc to perform its function.",No,N/A,Organic furniture,N/A,Fictional concept,Atoms,
,1963,Unicephalon 40-D,Stand-By,Philip K. Dick,A problem-solving supercomputer.,Yes,Engineers,Product,1960s,Early supercomputers,Bits,
,1954,Consumption Robots,The Midas Plague,Frederik Pohl,Humanoid robots placed in the position of consuming material goods to relieve human beings of the burden.,No,N/A,Consumer bots,N/A,Fictional concept,Atoms,
,1954,Self-Selling Robot,Sales Pitch,Philip K. Dick,A robot that sells itself.,No,N/A,Sales bot,N/A,Fictional concept,Atoms,
,1954,Finger Jet Bath,The Houses of Iszm,Jack Vance,The ultimate in luxury tubs.,No,N/A,Luxury bathing,N/A,Fictional concept,Atoms,
,1954,Law Clerk Robot,The Midas Plague,Frederik Pohl,A robotic lawyer.,No,N/A,Legal assistance AI,N/A,Fictional concept,Bits,
,1954,TBR (Talk Between Robots) Circuit,The Midas Plague,Frederik Pohl,A special means of communications used by robots to speak with each other.,No,N/A,Robot communication,N/A,Fictional concept,Bits,
,1954,Mnemonic Service,Sucker Bait,Isaac Asimov,Dedicated humans who collected bits of data in hopes of catching key correlations between fields of study.,No,N/A,Memory indexing,N/A,Fictional concept,Bits,
,1963,Field-Minder,Who Can Replace A Man,Brian Aldiss,An agricultural robot.,Yes,Engineers,Product,2000s,Real agricultural robots,Atoms,
,1953,Preserving Machine,The Preserving Machine,Philip K. Dick,A device that would create a unique animal from a piece of classical music.,No,N/A,N/A,N/A,Fictional bioengineering device,Atoms,
,1953,Stardrive,Childhood's End,Arthur C. Clarke,Propulsion method that quickly brings a ship's speed to nearly that of light.,No,N/A,N/A,N/A,Fictional FTL drive,Atoms,
,1953,Buttered Toast Robot,Fahrenheit 451,Ray Bradbury,What it says on the tin.,No,N/A,N/A,N/A,Early domestic robot,Atoms,
,1963,Solar Yacht Periscope,Sunjammer,Arthur C. Clarke,A device used in the small cabin of a solar yacht.,Yes,Engineers,Product,20th century,Real periscopes,Atoms,
,1953,Space Weakness,Space Tug,Murray Leinster,Early description of what happens to the human body in zero gravity.,No,N/A,N/A,N/A,Describing real space phenomena,N/A,
,1953,Space Phobia,Let 'em Breathe Space!,Lester del Rey,When astronauts have had enough.,No,N/A,N/A,N/A,Fictional space psychology,Bits,
,1964,Stick-Tight,The Star King,Jack Vance,A general term for surveillance devices that will follow a subject and record speech or video.,Yes,Engineers,Product,2000s,Real tracking bugs,Bits,
,1953,Leady,The Defenders,Philip K. Dick,A radiation-resistant robot.,No,N/A,N/A,N/A,Early radiation hardened robot,Atoms,
,1953,Panoramic Viewer,Childhood's End,Arthur C. Clarke,"Permits observation at a distance, as well as the projection of a holographic image.",No,N/A,N/A,N/A,Early surveillance and hologram concepts,Bits,
,1953,Positronic Motor,Sally,Isaac Asimov,A combination of motor and brain; an engine with a cerebellum and a carburetor.,No,N/A,N/A,N/A,Fictional AI engine,Bits,
,1953,Self-Cleaning Autonomous Car,Sally,Isaac Asimov,An automatic vehicle that keeps itself clean.,No,N/A,N/A,N/A,Early autonomous vehicle ideas,Atoms,
,1953,Planoforming,The Game of Rat and Dragon,Cordwainer Smith,"A form of ""faster than light"" travel allows for interstellar travel.",No,N/A,N/A,N/A,Fictional FTL concept,Atoms,
,1953,Gravity-Simulator Harness,Space Tug,Murray Leinster,Device that simulates gravity's effect on muscles to keep in shape while in space.,No,N/A,N/A,N/A,Early space exercise concept,Atoms,
,1953,Pinlight,The Game of Rat and Dragon,Cordwainer Smith,Thimble-sized photonuclear bomb.,No,N/A,N/A,N/A,Fictional micro-bomb,Atoms,
,1953,Robant,The Impossible Planet,Philip K. Dick,A robotic servant.,No,N/A,N/A,N/A,Early domestic robot concept,Atoms,
,1953,Machine Evolution,Second Variety,Philip K. Dick,"An early look at the idea that machines can evolve all by themselves, physically and intellectually.",No,N/A,N/A,N/A,Early AI evolution concept,Bits,
,1953,Worldcraft Bubble,The Trouble With Bubbles,Philip K. Dick,An incredibly detailed mechanical simulation of a world.,No,N/A,N/A,N/A,Early VR concept,Bits,
